ph,year,seccion,manzana,grafico,division,latitud,longitud,direccion_nominatim
12977,1993.0,5.0,217.0,2.0,,-33.0010655,-60.67505483333333,Avenida Ovidio Lagos 4452
7514,1978.0,5.0,217.0,9.0,,-33.0009828,-60.6741746,Avenida Nuestra Señora del Rosario
19049,2013.0,5.0,217.0,12.0,,-33.00136,-60.674268,Avenida Nuestra Señora del Rosario
19651,2015.0,5.0,218.0,7.0,,-33.00165,-60.673062,Hilarión de la Quintana
20101,2017.0,5.0,219.0,1.0,,-33.001151666666665,-60.672753166666666,Casaccia
20367,2017.0,5.0,219.0,7.0,,-33.00094428571428,-60.67169185714285,Avenida Nuestra Señora del Rosario
11012,1986.0,5.0,219.0,8.0,,-33.0008866,-60.6715912,Avenida Nuestra Señora del Rosario
10812,1985.0,5.0,219.0,17.0,,-33.001381,-60.671929,Avenida Nuestra Señora del Rosario
6212,1976.0,5.0,220.0,14.0,,-33.0015852,-60.6704634,Hilarión de la Quintana 2752
17639,2010.0,5.0,220.0,19.0,,-33.00145625,-60.6710095,Hilarión de la Quintana 2754
15632,2004.0,5.0,221.0,1.0,,-33.000878,-60.670219,Martín Rodríguez 5293
20958,2019.0,5.0,223.0,1.0,,-33.000804,-60.66765919999999,Santiago 4038
22023,2023.0,5.0,224.0,27.0,,-33.00139420000001,-60.666207,Alvear 3918
7221,1977.0,5.0,225.0,11.0,,-33.000707500000004,-60.6637845,Avenida Nuestra Señora del Rosario
21237,2020.0,5.0,225.0,28.0,,-33.001159,-60.664321,Avenida Nuestra Señora del Rosario
11761,1988.0,5.0,226.0,5.0,,-33.00067,-60.66275840000001,Avenida Nuestra Señora del Rosario
16736,2008.0,5.0,226.0,9.0,,-33.000615800000006,-60.6622768,Avenida Nuestra Señora del Rosario
9807,1983.0,5.0,226.0,13.0,,-33.000936,-60.662224,Mariano Moreno 4700
11627,1988.0,5.0,226.0,17.0,,-33.00124100000001,-60.6622128,Mariano Moreno 4700
13268,1994.0,5.0,227.0,29.0,,-33.001082000000004,-60.6618816,Mariano Moreno 4700
19735,2015.0,5.0,228.0,17.0,,-33.0011546,-60.6593966,Italia 4566
10483,1985.0,5.0,229.0,10.0,,-33.000485,-60.657961,Patria
11060,1986.0,5.0,229.0,22.0,,-33.00102116666667,-60.658338833333325,Hilarión de la Quintana 2724
10554,1985.0,5.0,230.0,2.0,,-33.00051716666667,-60.65745166666667,Avenida Nuestra Señora del Rosario
8298,1980.0,5.0,230.0,4.0,,-33.00063800000001,-60.65722888888888,Avenida Nuestra Señora del Rosario
8923,1981.0,5.0,230.0,13.0,,-33.000927625,-60.65677637500001,Presidente Roca 4589
1237,1961.0,5.0,233.0,4.0,,-33.000292625,-60.65430825,Avenida Nuestra Señora del Rosario
18761,2013.0,5.0,233.0,13.0,,-33.00033583333333,-60.65365366666666,Corrientes 4566
19786,2016.0,5.0,233.0,20.0,,-33.00091139999999,-60.65356800000001,Hilarión de la Quintana 2713
4379,1972.0,5.0,233.0,27.0,,-33.00078766666667,-60.65427444444444,Hilarión de la Quintana
18369,2012.0,5.0,233.0,36.0,,-33.00045719999999,-60.654647,Paraguay 4669
3776,1971.0,5.0,234.0,7.0,,-33.000300625,-60.652497875,Avenida Nuestra Señora del Rosario
6129,1976.0,5.0,234.0,10.0,,-33.0001085,-60.65218866666666,Avenida Nuestra Señora del Rosario
16709,2008.0,5.0,234.0,11.0,,-33.0002152,-60.652132300000005,Entre Ríos 4451
9514,1982.0,5.0,234.0,18.0,,-33.00088885714286,-60.65215914285714,Hilarión de la Quintana 2710
3728,1970.0,5.0,235.0,3.0,,-33.0002015,-60.65146275,Avenida Nuestra Señora del Rosario
6006,1975.0,5.0,235.0,33.0,,-33.00032316666667,-60.6517545,Entre Ríos 4451
7782,1979.0,5.0,236.0,3.0,,-33.00019,-60.650003,Raffo
7255,1978.0,5.0,236.0,11.0,,-33.00004058333334,-60.64912291666667,Avenida Nuestra Señora del Rosario
521,1957.0,5.0,236.0,16.0,,-33.000466333333335,-60.64938158333334,Avenida José De San Martín 4549
5079,1974.0,5.0,236.0,24.0,,-33.0007564,-60.64989479999999,Hilarión de la Quintana 2705
19916,2016.0,5.0,237.0,3.0,,-33.00195459999999,-60.67504,Hilarión de la Quintana 2763
8589,1980.0,5.0,237.0,10.0,,-33.00205542857143,-60.67418857142856,Hilarión de la Quintana 2761
7430,1978.0,5.0,237.0,19.0,,-33.0024752,-60.67468219999999,Sánchez de Bustamante
6231,1976.0,5.0,237.0,23.0,,-33.00245257142857,-60.675125,Sánchez de Bustamante
10757,1985.0,5.0,237.0,29.0,,-33.0022658,-60.67539380000001,Avenida Ovidio Lagos 4443
19197,2014.0,5.0,238.0,3.0,,-33.001928666666664,-60.67355733333333,Hilarión de la Quintana 2760
9432,1982.0,5.0,238.0,29.0,,-33.002384,-60.67364,Hilarión de la Quintana 2760
19817,2016.0,5.0,238.0,29.0,,-33.002384,-60.67364,Hilarión de la Quintana 2760
5096,1974.0,5.0,239.0,8.0,,-33.00186380000001,-60.6715502,Hilarión de la Quintana 2755
14706,1999.0,5.0,239.0,14.0,,-33.002508600000006,-60.6715232,Sánchez de Bustamante
17438,2010.0,5.0,240.0,14.0,,-33.0025292,-60.670424,Sánchez de Bustamante
14116,1997.0,5.0,240.0,17.0,,-33.002304,-60.670757,Hilarión de la Quintana 2753
9588,1982.0,5.0,240.0,21.0,,-33.0024474,-60.67120620000001,Callao 4004
3878,1971.0,5.0,241.0,4.0,,-33.001827,-60.66975,Martín Rodríguez 5187
14307,1998.0,5.0,241.0,19.0,,-33.002416,-60.669625,Martín Rodríguez 5150
12493,1991.0,5.0,242.0,2.0,,-33.00178971428572,-60.66883142857142,Hilarión de la Quintana 2749
18747,2013.0,5.0,243.0,24.0,,-33.002365399999995,-60.666967,Sánchez de Bustamante
4924,1973.0,5.0,243.0,29.0,,-33.0024112,-60.6675972,Santiago 4038
11104,1986.0,5.0,244.0,35.0,,-33.0018696,-60.6661118,Alvear 3918
11424,1987.0,5.0,245.0,2.0,,-33.001676714285715,-60.66452185714286,Hilarión de la Quintana 2739
21585,2021.0,5.0,245.0,4.0,,-33.001668,-60.66433883333334,Hilarión de la Quintana 2738
14787,2000.0,5.0,245.0,21.0,,-33.00223,-60.663794,Hilarión de la Quintana 2737
20336,2017.0,5.0,245.0,31.0,,-33.00213000000001,-60.66462260000001,Bulevar Nicasio Oroño 5535
15103,2001.0,5.0,247.0,28.0,,-33.002228200000005,-60.661686800000005,Sánchez de Bustamante
14645,1999.0,5.0,247.0,29.0,,-33.002234200000004,-60.6618694,Mariano Moreno 4700
18300,2012.0,5.0,247.0,30.0,,-33.002135714285714,-60.661793,Mariano Moreno 4700
7445,1978.0,5.0,248.0,24.0,,-33.002053499999995,-60.6598785,Sánchez de Bustamante
10668,1985.0,5.0,248.0,26.0,,-33.0020392,-60.66009220000001,Sánchez de Bustamante
21900,2022.0,5.0,249.0,21.0,,-33.0019626,-60.6582042,Sánchez de Bustamante
11170,1986.0,5.0,249.0,25.0,,-33.002006625,-60.658592625,Sánchez de Bustamante
9286,1982.0,5.0,250.0,23.0,,-33.002049,-60.65737642857143,Sánchez de Bustamante
14380,1998.0,5.0,251.0,7.0,,-33.0016364,-60.6558686,Camilo Flammarion
6375,1976.0,5.0,252.0,21.0,,-33.00133233333333,-60.653557000000006,Hilarión de la Quintana 2713
6854,1977.0,5.0,252.0,22.0,,-33.00145,-60.6534864,Pasaje Cacheuta
6488,1976.0,5.0,252.0,42.0,,-33.0016958,-60.6548778,Pasaje Cacheuta
10715,1985.0,5.0,252.0,43.0,,-33.00173466666667,-60.65470266666667,Pasaje Cacheuta
4864,1973.0,5.0,252.0,61.0,,-33.00192616666667,-60.65356666666667,Teodoro Sánchez de Bustamante
7101,1978.0,5.0,253.0,19.0,,-33.00190619999999,-60.653195800000006,Corrientes 4565
2043,1965.0,5.0,253.0,35.0,,-33.0014446,-60.652124,Entre Ríos 4450
17133,2009.0,5.0,253.0,36.0,,-33.0015226,-60.6521204,Entre Ríos 4450
11241,1986.0,5.0,253.0,49.0,,-33.0015316,-60.6524092,Chilabert
7059,1977.0,5.0,254.0,1.0,,-33.001134,-60.651766,Entre Ríos 4450
7273,1978.0,5.0,254.0,4.0,,-33.0011012,-60.651329200000006,Hilarión de la Quintana 2708
5103,1974.0,5.0,254.0,8.0,,-33.0011695,-60.6508935,Hilarión de la Quintana 2707
14823,2000.0,5.0,254.0,18.0,,-33.001856999999994,-60.65061685714285,Teodoro Sánchez de Bustamante
19003,2013.0,5.0,254.0,20.0,,-33.001702,-60.650876,Bartolomé Mitre 4548
9540,1982.0,5.0,254.0,21.0,,-33.001864,-60.650985,Bartolomé Mitre 4548
9160,1981.0,5.0,255.0,1.0,,-33.001117400000005,-60.6503066,Hilarión de la Quintana 2706
10916,1986.0,5.0,255.0,16.0,,-33.00172871428571,-60.64947285714286,Avenida José De San Martín 4548
17178,2009.0,5.0,255.0,29.0,,-33.001456142857144,-60.65010414285715,Bartolomé Mitre 4548
12411,1990.0,5.0,256.0,4.0,,-33.003076166666666,-60.674992333333336,Sánchez de Bustamante
19940,2016.0,5.0,256.0,22.0,,-33.003412,-60.675095,Sánchez de Bustamante
13885,1996.0,5.0,256.0,23.0,,-33.003339,-60.675204,Sánchez de Bustamante
12704,1992.0,5.0,256.0,29.0,,-33.0036748,-60.67583259999999,Avenida Manuel Arijón
4285,1972.0,5.0,258.0,17.0,,-33.003456,-60.671748,Sánchez de Bustamante
15578,2004.0,5.0,258.0,22.0,,-33.00353,-60.672698,Casaccia
15364,2002.0,5.0,259.0,2.0,,-33.002825666666666,-60.67106416666667,Sánchez de Bustamante
5761,1975.0,5.0,259.0,4.0,,-33.002821,-60.6708548,Sánchez de Bustamante
10997,1986.0,5.0,259.0,14.0,,-33.003445,-60.6703856,Martín Rodríguez 5082
11849,1988.0,5.0,261.0,22.0,,-33.003304,-60.668199,Avenida Manuel Arijón 2289
5783,1975.0,5.0,261.0,26.0,,-33.003374,-60.668559,Avenida Manuel Arijón 2284
19586,2015.0,5.0,262.0,1.0,,-33.0026876,-60.667585200000005,Santiago 4038
9668,1982.0,5.0,263.0,29.0,,-33.0033362,-60.6661142,Alvear 3917
6657,1976.0,5.0,263.0,31.0,,-33.0031476,-60.6660854,Alvear 3917
17436,2009.0,5.0,264.0,12.0,,-33.0027108,-60.66356040000001,Balcarce 4539
20395,2017.0,5.0,264.0,18.0,,-33.0032548,-60.6634812,Balcarce 4538
9020,1981.0,5.0,265.0,1.0,,-33.0025536,-60.6632686,Balcarce 4539
5981,1975.0,5.0,265.0,6.0,,-33.00259,-60.6626708,Sánchez de Bustamante
10880,1985.0,5.0,265.0,14.0,,-33.002801000000005,-60.66216860000001,Mariano Moreno 4700
17437,2010.0,5.0,265.0,27.0,,-33.003176,-60.662948,Sánchez de Bustamante
13052,1993.0,5.0,266.0,9.0,,-33.0024996,-60.66097620000001,Sánchez de Bustamante
7455,1978.0,5.0,266.0,26.0,,-33.002993,-60.661438,Sánchez de Bustamante
10878,1986.0,5.0,267.0,18.0,,-33.00302883333334,-60.659375,Italia 4564
4563,1973.0,5.0,268.0,1.0,,-33.0024214,-60.65902680000001,Sánchez de Bustamante
21044,2020.0,5.0,268.0,21.0,,-33.00309539999999,-60.657791800000005,España 4654
7245,1978.0,5.0,268.0,34.0,,-33.0030365,-60.65895483333333,Italia 4564
14674,1999.0,5.0,268.0,40.0,,-33.00252699999999,-60.65897683333333,Sánchez de Bustamante
10553,1985.0,5.0,269.0,3.0,,-33.00241283333333,-60.65732916666667,Sánchez de Bustamante
9904,1983.0,5.0,269.0,19.0,,-33.0030546,-60.6566474,Avenida Manuel Arijón 1628
20727,2018.0,5.0,269.0,22.0,,-33.00287666666667,-60.65696466666666,Avenida Manuel Arijón 1628
4525,2016.0,5.0,270.0,19.0,,-33.002984,-60.655098,Avenida Manuel Arijón 1628
10930,1986.0,5.0,270.0,29.0,,-33.002972,-60.656075,Avenida Manuel Arijón 1628
18662,2012.0,5.0,270.0,35.0,,-33.002536,-60.65620900000001,Presidente Roca 4589
10721,1985.0,5.0,271.0,11.0,,-33.002291,-60.6534824,Teodoro Sánchez de Bustamante
5498,1974.0,5.0,271.0,15.0,,-33.0026118,-60.6535072,Corrientes 4565
21052,2019.0,5.0,272.0,27.0,,-33.002206,-60.652445,Chilabert
1587,1963.0,5.0,272.0,37.0,,-33.00262266666667,-60.65207083333334,Entre Ríos 4449
19052,2014.0,5.0,272.0,39.0,,-33.00279728571429,-60.652060285714285,Entre Ríos 4449
16886,2008.0,5.0,272.0,40.0,,-33.00289779999999,-60.6519516,Entre Ríos 4449
12433,1990.0,5.0,272.0,50.0,,-33.00248259999999,-60.65237246666666,Chilabert
8499,1980.0,5.0,273.0,1.0,,-33.002128,-60.65171,Chilabert
11202,1986.0,5.0,273.0,3.0,,-33.002197,-60.65137,Bartolomé Mitre 4548
1366,1962.0,5.0,273.0,14.0,,-33.00249612500001,-60.65071137499999,Bartolomé Mitre 4548
15287,2002.0,5.0,273.0,26.0,,-33.00284833333334,-60.65146883333333,Avenida Manuel Arijón
8487,1980.0,5.0,273.0,28.0,,-33.00278825,-60.65162612500001,Entre Ríos 4449
14987,2000.0,5.0,274.0,6.0,,-33.00216,-60.64974166666667,Teodoro Sánchez de Bustamante
10047,1983.0,5.0,274.0,8.0,,-33.002078600000004,-60.649549,Teodoro Sánchez de Bustamante
13411,1994.0,5.0,274.0,8.0,,-33.0020742,-60.649409000000006,Teodoro Sánchez de Bustamante
8066,1979.0,5.0,274.0,20.0,,-33.002249,-60.65021633333333,Bartolomé Mitre 4548
10560,1985.0,5.0,275.0,1.0,,-33.003974,-60.675877,Avenida Manuel Arijón 2259
14134,1997.0,5.0,276.0,3.0,,-33.0039965,-60.67437966666666,Avenida Manuel Arijón
13248,1994.0,5.0,277.0,2.0,,-33.004059,-60.673064,Avenida Manuel Arijón 2262
18475,2012.0,5.0,277.0,2.0,,-33.004059,-60.673064,Avenida Manuel Arijón 2262
18575,2012.0,5.0,277.0,2.0,,-33.004059,-60.673064,Avenida Manuel Arijón 2262
13870,1996.0,5.0,278.0,9.0,,-33.004426200000005,-60.67205600000001,Tabares
18400,2012.0,5.0,278.0,17.0,,-33.004208,-60.672256,Tabares
6438,1976.0,5.0,278.0,26.0,,-33.0042848,-60.671487,Callao 4003
4300,1972.0,5.0,278.0,30.0,,-33.0043652,-60.67169600000001,Tabares
16263,2006.0,5.0,280.0,5.0,,-33.003863,-60.669339,Avenida Manuel Arijón 2277
16504,2007.0,5.0,280.0,10.0,,-33.004097125,-60.669331875,Pueyrredón 4604
11285,1987.0,5.0,281.0,3.0,,-33.003804,-60.668741,Avenida Manuel Arijón 2284
5251,1974.0,5.0,281.0,4.0,,-33.0038,-60.668633,Avenida Manuel Arijón 2285
6660,1977.0,5.0,282.0,1.0,,-33.0037938,-60.6675266,Santiago 4038
14389,1998.0,5.0,282.0,6.0,,-33.00389214285714,-60.66700771428571,Avenida Manuel Arijón 2349
14590,1999.0,5.0,283.0,7.0,,-33.003803125,-60.66549675,Avenida Manuel Arijón
9881,1983.0,5.0,283.0,8.0,,-33.00365,-60.665408,Avenida Manuel Arijón 2236
22238,2023.0,5.0,283.0,8.0,,-33.00389371428572,-60.66538585714285,Bulevar Nicasio Oroño 5460
10214,1984.0,5.0,283.0,30.0,,-33.004383600000004,-60.6659578,Cazadores
12541,1990.0,5.0,284.0,1.0,,-33.0036434,-60.6646026,Avenida Manuel Arijón 2199
17540,2010.0,5.0,284.0,9.0,,-33.0037005,-60.6638045,Avenida Manuel Arijón 2199
8007,1979.0,5.0,284.0,32.0,,-33.004243,-60.664514,Avenida Manuel Arijón 2218
16146,2006.0,5.0,285.0,9.0,,-33.004145,-60.662802,Cazadores
10699,1985.0,5.0,285.0,11.0,,-33.004236000000006,-60.66299014285714,Cazadores
5439,1974.0,5.0,285.0,18.0,,-33.003879875,-60.662965375,Balcarce 4538
21471,2021.0,5.0,285.0,27.0,,-33.0039202,-60.6621272,Mariano Moreno 4700
19054,2014.0,5.0,286.0,32.0,,-33.0042114,-60.661400400000005,Turín
13062,1993.0,5.0,286.0,36.0,,-33.00409716666666,-60.661718500000006,Mariano Moreno 4700
12862,1992.0,5.0,287.0,27.0,,-33.00351585714285,-60.659635,Avenida Manuel Arijón
8522,1980.0,5.0,287.0,28.0,,-33.003523,-60.659551,Avenida Manuel Arijón 1628
7283,1978.0,5.0,289.0,7.0,,-33.00348171428572,-60.65685128571429,Avenida Manuel Arijón 1628
11341,1987.0,5.0,290.0,2.0,,-33.00341766666667,-60.655870166666666,Avenida Manuel Arijón 1628
5388,1974.0,5.0,290.0,7.0,,-33.003417,-60.655391,Avenida Manuel Arijón 1628
10621,1985.0,5.0,290.0,12.0,,-33.003406,-60.655021,Avenida Manuel Arijón 1628
6904,1977.0,5.0,290.0,13.0,,-33.003475,-60.654877,Avenida Manuel Arijón 1628
6336,1976.0,5.0,291.0,2.0,,-33.003305,-60.653988,Avenida Manuel Arijón 1628
14308,1998.0,5.0,291.0,3.0,,-33.003565,-60.653728,Avenida Manuel Arijón 1628
22256,2023.0,5.0,291.0,3.0,,-33.003565,-60.653728,Avenida Manuel Arijón 1628
5227,1974.0,5.0,291.0,13.0,,-33.0036316,-60.65456959999999,Paraguay 4668
10823,1985.0,5.0,292.0,1.0,,-33.0032872,-60.653128,Avenida Manuel Arijón
21566,2021.0,5.0,292.0,1.0,,-33.0033,-60.653115,Avenida Manuel Arijon 1628
11353,1987.0,5.0,292.0,1.0,,-33.0033,-60.653115,Avenida Manuel Arijon 1628
20652,2018.0,5.0,292.0,8.0,,-33.003271,-60.651921,Chilabert
15635,2004.0,5.0,293.0,4.0,,-33.003396,-60.651392,Avenida Manuel Arijón 1628
9813,1983.0,5.0,293.0,11.0,,-33.003983,-60.65128128571428,Centenario
11014,1986.0,5.0,293.0,20.0,,-33.0035355,-60.651524375,Entre Ríos 4449
3310,1969.0,5.0,293.0,22.0,,-33.003221,-60.650812,Avenida Manuel Arijón 1628
21710,2021.0,5.0,295.0,11.0,,-33.005426,-60.67509833333333,Arengreen
6520,1976.0,5.0,295.0,17.0,,-33.005657400000004,-60.6757372,Madre Cabrini
15083,2001.0,5.0,296.0,5.0,,-33.00494,-60.67408,Cazadores
13438,1994.0,5.0,296.0,12.0,,-33.0053958,-60.6745952,Arengreen
6857,1977.0,5.0,297.0,23.0,,-33.00555383333333,-60.67352483333334,Madre Cabrini
3496,1970.0,5.0,298.0,13.0,,-33.005253200000006,-60.6722318,Corralito
4683,1973.0,5.0,298.0,24.0,,-33.005536,-60.671634,Madre Cabrini 2717
21614,2021.0,5.0,299.0,1.0,,-33.004869166666666,-60.6709755,Cazadores
17073,2009.0,5.0,300.0,9.0,,-33.00498483333334,-60.669283,Pueyrredón 4589
17074,2009.0,5.0,300.0,9.0,,-33.00506683333334,-60.66927983333333,Pueyrredón 4588
17082,2009.0,5.0,300.0,9.0,,-33.00515933333333,-60.6692755,Pueyrredón 4586
17122,2009.0,5.0,300.0,9.0,,-33.0047855,-60.6693845,Cazadores
17130,2009.0,5.0,300.0,9.0,,-33.0047658,-60.6692854,Cazadores
17131,2009.0,5.0,300.0,9.0,,-33.004772599999995,-60.6694884,Cazadores
17179,2009.0,5.0,300.0,9.0,,-33.0047756,-60.6695898,Cazadores
17180,2009.0,5.0,300.0,9.0,,-33.005241000000005,-60.669272166666666,Pueyrredón 4585
17211,2009.0,5.0,300.0,9.0,,-33.00489,-60.669643,Cazadores
17215,2009.0,5.0,300.0,9.0,,-33.00533625,-60.6692655,Pueyrredón 4584
17216,2009.0,5.0,300.0,9.0,,-33.004893125,-60.669282625,Pueyrredón 4591
17241,2009.0,5.0,300.0,9.0,,-33.00476260000001,-60.6691838,Pueyrredón 4592
9862,1983.0,5.0,301.0,32.0,,-33.005467200000005,-60.6688644,Madre Cabrini
20852,2018.0,5.0,303.0,9.0,,-33.004725400000005,-60.6652636,Bulevar Nicasio Oroño 5456
20839,2019.0,5.0,304.0,4.0,,-33.004725,-60.66424033333334,Cazadores
6734,1977.0,5.0,306.0,19.0,,-33.00502,-60.660916375000006,Turín
12501,1991.0,5.0,306.0,34.0,,-33.0051934,-60.6617226,Mariano Moreno 4700
19554,2015.0,5.0,307.0,5.0,,-33.004467,-60.65991,Avenida Manuel Arijón 1628
19051,2014.0,5.0,307.0,24.0,,-33.00471666666666,-60.66025933333333,Manuel Dorrego 4590
16450,2007.0,5.0,308.0,5.0,,-33.0044126,-60.65849959999999,Cazadores
21687,2021.0,5.0,309.0,5.0,,-33.0040264,-60.6570162,Riachuelo
5997,1975.0,5.0,310.0,5.0,,-33.003984,-60.6555618,Riachuelo
6884,1977.0,5.0,311.0,26.0,,-33.00663071428572,-60.67634014285714,Ombú
13796,1996.0,5.0,312.0,7.0,,-33.006493500000005,-60.67410383333333,Ombú
12087,1989.0,5.0,317.0,7.0,,-33.005779000000004,-60.66824028571428,Madre Cabrini
4908,1973.0,5.0,318.0,2.0,,-33.005701,-60.6673354,Madre Cabrini
10253,1984.0,5.0,318.0,9.0,,-33.0056658,-60.6666652,Madre Cabrini
17685,2010.0,5.0,318.0,12.0,,-33.005671,-60.6663812,Madre Cabrini
10407,1984.0,5.0,318.0,29.0,,-33.006341,-60.667206,Madre Cabrini
18616,2012.0,5.0,320.0,10.0,,-33.00560050000001,-60.6636305,Madre Cabrini
7727,1979.0,5.0,320.0,12.0,,-33.0055212,-60.66342840000001,Madre Cabrini
9450,1982.0,5.0,320.0,19.0,,-33.006154875,-60.66345549999999,Balcarce 4538
12726,1992.0,5.0,321.0,8.0,,-33.006081,-60.662534,Madre Cabrini
10586,1985.0,5.0,321.0,24.0,,-33.0055252,-60.6619936,Madre Cabrini
13609,1995.0,5.0,321.0,33.0,,-33.006202,-60.662291,Mariano Moreno 4700
11890,1988.0,5.0,324.0,37.0,,-33.00585928571429,-60.65786742857143,España 4654
20690,2018.0,5.0,325.0,18.0,,-33.00505414285714,-60.65627928571429,Madre Cabrini
19975,2016.0,5.0,325.0,27.0,,-33.004959375,-60.657154625,Madre Cabrini
10865,1985.0,5.0,325.0,31.0,,-33.00492333333333,-60.65735683333333,España 4654
11460,1987.0,5.0,326.0,12.0,,-33.00450060000001,-60.6548518,Centenario
5701,1975.0,5.0,330.0,8.0,,-33.006209,-60.651817400000006,Entre Ríos 4447
8989,1981.0,5.0,331.0,35.0,,-33.0059446,-60.6515302,Colombo
16786,2008.0,5.0,331.0,48.0,,-33.006006,-60.650289,Juan Elena Blanco
8583,1980.0,5.0,332.0,21.0,,-33.0067148,-60.65131899999999,San Francisco
14293,1998.0,5.0,332.0,27.0,,-33.00703883333333,-60.651239833333335,San Francisco
10846,1985.0,5.0,332.0,36.0,,-33.007275,-60.650559,San Francisco
13486,1994.0,5.0,333.0,14.0,,-33.008199,-60.65075475,Avenida José De San Martín 4546
6399,1976.0,5.0,335.0,19.0,,-32.9979545,-60.620084666666656,Lituania
7381,1978.0,5.0,336.0,1.0,,-32.998345125,-60.61888725000001,República de Checoslovaquia
12727,1992.0,5.0,337.0,5.0,,-32.99826216666667,-60.62061216666666,Saladillo Sur
5737,1975.0,5.0,338.0,8.0,,-32.999056,-60.621449,José Chapo
9042,1981.0,5.0,339.0,1.0,,-32.9984184,-60.6202758,Lituania
22015,2022.0,5.0,339.0,3.0,,-32.9986586,-60.6193774,Avenida Nuestra Señora del Rosario
3624,1970.0,5.0,339.0,16.0,,-32.99938133333334,-60.62069,José Chapo
6076,1975.0,5.0,340.0,4.0,,-32.99891516666667,-60.61887266666667,Avenida Nuestra Señora del Rosario
9970,1983.0,5.0,340.0,5.0,,-32.998925400000005,-60.618715,Avenida Nuestra Señora del Rosario
17738,2011.0,5.0,340.0,6.0,,-32.99924842857143,-60.61875514285713,Avenida Nuestra Señora del Rosario
14695,1999.0,5.0,340.0,8.0,,-32.999419,-60.618603,Avenida Nuestra Señora del Rosario
5880,1975.0,5.0,341.0,21.0,,-33.00023483333333,-60.616821500000015,Costanera
9732,1982.0,5.0,343.0,7.0,,-32.9997594,-60.62156699999999,Garmendia
6641,1977.0,5.0,343.0,9.0,,-32.99959199999999,-60.621954800000005,Garmendia
7164,1978.0,5.0,345.0,3.0,,-32.9999855,-60.62185766666666,Garmendia
13158,1993.0,5.0,345.0,11.0,,-33.000112,-60.622337,Garmendia
4535,1972.0,5.0,350.0,7.0,,-33.001478,-60.6193626,Roma
6101,1975.0,5.0,353.0,9.0,,-33.001123799999995,-60.6223406,Lituania
14543,1998.0,5.0,353.0,14.0,,-33.00065783333333,-60.62260258333333,Marcelo T. de Alvear
9834,1983.0,5.0,354.0,24.0,,-33.00135,-60.621796,Lituania
10156,1984.0,5.0,358.0,19.0,,-33.00206033333333,-60.62350966666667,Marcelo T. de Alvear
19871,2016.0,5.0,358.0,23.0,,-33.0016636,-60.6231906,Marcelo T. de Alvear
15425,2003.0,5.0,359.0,1.0,,-33.001488,-60.622125,Lituania
11441,1987.0,5.0,376.0,6.0,,-32.99866600000001,-60.615358500000006,Plutarco
11839,1988.0,5.0,377.0,17.0,,-32.99923857142857,-60.61506342857143,El Mangrullo 5150
4265,1972.0,5.0,377.0,20.0,,-32.999006,-60.61497366666666,El Mangrullo 5150
9290,1982.0,5.0,389.0,11.0,,-33.007407,-60.674205,Ombú
9533,1982.0,5.0,390.0,10.0,,-33.007166875,-60.67330174999999,Cereseto
15987,2005.0,5.0,391.0,1.0,,-33.006817,-60.672745,Cereseto
11295,1987.0,5.0,392.0,26.0,,-33.006941,-60.6700714,San Francisco Solano
19748,2015.0,5.0,398.0,3.0,,-33.0065342,-60.662886,Brandoni
17166,2009.0,5.0,398.0,35.0,,-33.00676942857143,-60.66294642857143,Balcarce 4538
20973,2019.0,5.0,399.0,23.0,,-33.006521,-60.66085216666667,Brandoni
18176,2010.0,5.0,404.0,1.0,,-33.007823,-60.674526,Piedras
8988,1981.0,5.0,405.0,1.0,,-33.00781316666667,-60.67347216666666,Cereseto
6830,1977.0,5.0,405.0,1.0,,-33.007813,-60.673463,Cereseto
13857,1996.0,5.0,405.0,1.0,,-33.007813,-60.673463,Cereseto
14865,2000.0,5.0,406.0,15.0,,-33.007721,-60.672705,Cereseto
21558,2021.0,5.0,406.0,23.0,,-33.0085146,-60.6724798,Thames
19349,2014.0,5.0,407.0,44.0,,-33.0076104,-60.669736,Aucell
5148,1974.0,5.0,412.0,2.0,,-33.0075388,-60.664346,Piedras
12406,1990.0,5.0,412.0,30.0,,-33.008172,-60.66431,Piedras
19104,2013.0,5.0,414.0,4.0,,-33.007534,-60.66131283333334,Piedras
7155,1978.0,5.0,414.0,21.0,,-33.00745,-60.660898,Brandoni
18298,2011.0,5.0,422.0,21.0,,-33.0090794,-60.6695482,Manfredi
5545,1975.0,5.0,427.0,1.0,,-33.0085008,-60.664414,Padre R. Giaccone
16554,2007.0,5.0,429.0,6.0,,-33.008597,-60.661041,Manuel Dorrego 6102
8182,1979.0,5.0,429.0,14.0,,-33.00881257142857,-60.66146657142857,Mariano Moreno 4700
7725,1979.0,5.0,432.0,19.0,,-33.00588883333334,-60.65631483333332,Presidente Roca 5821 B
